,acc,val_acc,loss,val_loss
0,0.8000000119209291,0.8550000190734863,0.4994059503078461,0.4001300930976868
1,0.8587499856948853,0.8700000047683716,0.3581571877002716,0.3462596535682678
2,0.8612499833106995,0.8700000047683716,0.3561605215072632,0.2758200168609619
3,0.8562499880790709,0.8799999952316284,0.3171115219593048,0.3103441298007965
4,0.8787500262260437,0.8899999856948853,0.32422393560409546,0.2381034642457962
5,0.8874999880790709,0.9250000119209291,0.3110118508338928,0.2048751413822174
6,0.8837500214576721,0.9300000071525574,0.2814198434352875,0.184762179851532
7,0.8837500214576721,0.9300000071525574,0.30662065744400024,0.1835700273513794
8,0.9037500023841858,0.915000021457672,0.2820602357387543,0.2155856192111969
9,0.9262499809265136,0.9200000166893004,0.23666812479496,0.20242467522621155
10,0.9137499928474426,0.8999999761581421,0.26769185066223145,0.2233933061361313
11,0.9012500047683716,0.9399999976158142,0.2825206220149994,0.1848178654909134
12,0.9112499952316284,0.9200000166893004,0.2287328541278839,0.1806357204914093
13,0.9162499904632568,0.9300000071525574,0.24260370433330536,0.17427855730056765
14,0.9049999713897704,0.9250000119209291,0.2466493546962738,0.18761314451694489
15,0.9137499928474426,0.9300000071525574,0.2265530526638031,0.16577017307281494
16,0.9187499880790709,0.9449999928474426,0.2400959432125092,0.18602468073368075
17,0.9212499856948853,0.9300000071525574,0.2514086067676544,0.18142476677894592
18,0.9237499833106996,0.9100000262260436,0.22269777953624725,0.19171024858951569
19,0.9087499976158142,0.9100000262260436,0.2548076808452606,0.1623574048280716
20,0.9200000166893004,0.9350000023841858,0.2374075651168823,0.16681256890296936
21,0.915000021457672,0.9399999976158142,0.22044993937015533,0.15319448709487915
22,0.9250000119209291,0.9250000119209291,0.21780334413051605,0.1872120052576065
23,0.9225000143051147,0.915000021457672,0.22385090589523315,0.18963584303855896
24,0.9300000071525574,0.9200000166893004,0.21589694917202,0.17106151580810547
25,0.931249976158142,0.9350000023841858,0.19719432294368744,0.13943862915039062
26,0.915000021457672,0.9449999928474426,0.2316136360168457,0.1476237326860428
27,0.9424999952316284,0.9449999928474426,0.18613936007022855,0.14783592522144318
28,0.9275000095367432,0.9399999976158142,0.1910504847764969,0.1415201723575592
29,0.9225000143051147,0.9350000023841858,0.21423417329788208,0.14275504648685455
30,0.943750023841858,0.9300000071525574,0.19202272593975067,0.14969304203987122
31,0.928749978542328,0.9300000071525574,0.19908784329891205,0.17397601902484894
32,0.9362499713897704,0.9300000071525574,0.18497705459594727,0.18098874390125275
33,0.9387500286102296,0.9100000262260436,0.19057659804821012,0.1977653056383133
34,0.9325000047683716,0.915000021457672,0.18847417831420896,0.16145476698875427
35,0.9350000023841858,0.8949999809265137,0.1834611296653748,0.19995109736919406
36,0.9387500286102296,0.9250000119209291,0.20486845076084134,0.15560518205165866
37,0.9300000071525574,0.9399999976158142,0.18142296373844147,0.14277872443199158
38,0.931249976158142,0.9300000071525574,0.20485682785511014,0.16669662296772006
39,0.9362499713897704,0.9100000262260436,0.17469733953475952,0.18314070999622345
40,0.943750023841858,0.9399999976158142,0.17401322722434998,0.15019823610782626
41,0.9412500262260436,0.9399999976158142,0.1803799569606781,0.13694515824317932
42,0.9424999952316284,0.9499999880790709,0.16751304268836975,0.1566314846277237
43,0.943750023841858,0.9300000071525574,0.15833696722984314,0.14932511746883392
44,0.9362499713897704,0.9449999928474426,0.16219104826450348,0.14643564820289612
45,0.9399999976158142,0.9250000119209291,0.17343014478683472,0.17135600745677948
46,0.9362499713897704,0.9499999880790709,0.18302908539772034,0.13656482100486755
47,0.9499999880790709,0.9499999880790709,0.1408437341451645,0.1542385071516037
48,0.9399999976158142,0.9300000071525574,0.17838922142982486,0.14502793550491333
49,0.943750023841858,0.9649999737739564,0.17368996143341064,0.1358456164598465
50,0.9474999904632568,0.9399999976158142,0.15449079871177673,0.12898284196853638
51,0.9574999809265136,0.9449999928474426,0.13822442293167114,0.14350742101669312
52,0.9387500286102296,0.9549999833106996,0.17346709966659546,0.15326784551143646
53,0.9337499737739564,0.9700000286102296,0.17384114861488342,0.1193687468767166
54,0.9612500071525574,0.959999978542328,0.13859406113624573,0.13717663288116455
55,0.9499999880790709,0.9649999737739564,0.15308886766433716,0.12493491917848587
56,0.9549999833106996,0.9700000286102296,0.12774725258350372,0.1159662902355194
57,0.9512500166893004,0.9800000190734864,0.14821591973304749,0.10642362385988237
58,0.9612500071525574,0.9549999833106996,0.13251836597919464,0.13456730544567108
59,0.9587500095367432,0.9350000023841858,0.12189596891403197,0.17460483312606812
60,0.9387500286102296,0.9549999833106996,0.17000997066497806,0.13603749871253967
61,0.962499976158142,0.9499999880790709,0.12042144685983658,0.13619226217269895
62,0.9487500190734864,0.9649999737739564,0.14490868151187894,0.10925986617803574
63,0.9574999809265136,0.9700000286102296,0.12013966590166092,0.12140662968158722
64,0.959999978542328,0.9549999833106996,0.1250143200159073,0.12627078592777252
65,0.946250021457672,0.9449999928474426,0.14593610167503354,0.13023903965950012
66,0.9562500119209291,0.975000023841858,0.1499534398317337,0.1112382635474205
67,0.9637500047683716,0.9499999880790709,0.12600161135196686,0.15090201795101166
68,0.9487500190734864,0.975000023841858,0.14911767840385434,0.12018200010061265
69,0.9562500119209291,0.975000023841858,0.1079961359500885,0.1133052185177803
70,0.9512500166893004,0.9649999737739564,0.12934212386608124,0.12331675738096234
71,0.9549999833106996,0.9499999880790709,0.13591717183589935,0.13724638521671295
72,0.9562500119209291,0.959999978542328,0.13297638297080994,0.12138204276561736
73,0.9612500071525574,0.9399999976158142,0.12163754552602768,0.14525070786476135
74,0.9562500119209291,0.9700000286102296,0.1112957000732422,0.1155836507678032
75,0.9587500095367432,0.9700000286102296,0.12268809229135512,0.1203070729970932
76,0.962499976158142,0.9700000286102296,0.11087635904550552,0.11346176266670227
