,acc,val_acc,loss,val_loss
0,0.78125,0.7300000190734863,0.5088368058204651,0.6677370667457581
1,0.8612499833106995,0.8199999928474426,0.37604057788848877,0.42905232310295105
2,0.8675000071525574,0.8550000190734863,0.3427108824253082,0.3353629410266876
3,0.8587499856948853,0.8700000047683716,0.35276272892951965,0.30424779653549194
4,0.8887500166893005,0.875,0.3078327775001526,0.28076374530792236
5,0.893750011920929,0.8949999809265137,0.2915625274181366,0.25807833671569824
6,0.9087499976158142,0.9150000214576721,0.2788862884044647,0.21797500550746918
7,0.8949999809265137,0.9350000023841858,0.2731078863143921,0.2003968209028244
8,0.8987500071525574,0.925000011920929,0.2878512144088745,0.19444990158081055
9,0.8962500095367432,0.9200000166893005,0.2792506814002991,0.19609428942203522
10,0.9049999713897705,0.9350000023841858,0.2801302969455719,0.1756933033466339
11,0.9087499976158142,0.9399999976158142,0.2555469274520874,0.16324061155319214
12,0.90625,0.9300000071525574,0.2676321268081665,0.1738530397415161
13,0.9212499856948853,0.9200000166893005,0.2221536487340927,0.1852821558713913
14,0.9137499928474426,0.9300000071525574,0.2507829964160919,0.15364426374435425
15,0.8999999761581421,0.925000011920929,0.2554877698421478,0.14975380897521973
16,0.9212499856948853,0.9300000071525574,0.23248156905174255,0.14804987609386444
17,0.9275000095367432,0.9350000023841858,0.21047921478748322,0.14402517676353455
18,0.9150000214576721,0.9350000023841858,0.22810225188732147,0.1747874766588211
19,0.9262499809265137,0.9399999976158142,0.21568872034549713,0.14838972687721252
20,0.9200000166893005,0.9350000023841858,0.22716741263866425,0.15259699523448944
21,0.9175000190734863,0.9350000023841858,0.22665676474571228,0.14965398609638214
22,0.9225000143051147,0.9399999976158142,0.254079669713974,0.13607387244701385
23,0.9337499737739563,0.9449999928474426,0.2159731686115265,0.12272745370864868
24,0.9287499785423279,0.9449999928474426,0.21898417174816132,0.12951627373695374
25,0.9312499761581421,0.9549999833106995,0.20199880003929138,0.12869086861610413
26,0.9300000071525574,0.949999988079071,0.20126256346702576,0.1283390372991562
27,0.9200000166893005,0.9599999785423279,0.19947488605976105,0.11464424431324005
28,0.9350000023841858,0.949999988079071,0.21320655941963196,0.12917602062225342
29,0.9212499856948853,0.9399999976158142,0.19781845808029175,0.14098896086215973
30,0.925000011920929,0.9449999928474426,0.20743797719478607,0.12667588889598846
31,0.9387500286102295,0.9549999833106995,0.1768593192100525,0.1248973160982132
32,0.9375,0.9399999976158142,0.17760367691516876,0.12246406823396683
33,0.9300000071525574,0.9549999833106995,0.18639631569385529,0.12440324574708939
34,0.9399999976158142,0.9649999737739563,0.17121629416942596,0.0974888727068901
35,0.9412500262260437,0.9350000023841858,0.156922847032547,0.162401020526886
36,0.9399999976158142,0.9700000286102295,0.18721796572208405,0.09800263494253159
37,0.9512500166893005,0.9649999737739563,0.17052870988845825,0.10364967584609985
38,0.9337499737739563,0.9449999928474426,0.1811027079820633,0.14952927827835083
39,0.9399999976158142,0.9750000238418579,0.17062930762767792,0.0863126590847969
40,0.9437500238418579,0.9599999785423279,0.1722097545862198,0.10931896418333054
41,0.9449999928474426,0.9750000238418579,0.15927334129810333,0.08506786078214645
42,0.9337499737739563,0.9449999928474426,0.17914481461048126,0.10753882676362991
43,0.9437500238418579,0.9649999737739563,0.16708317399024963,0.09667418152093887
44,0.9375,0.9700000286102295,0.172410786151886,0.10008266568183899
45,0.9387500286102295,0.9750000238418579,0.15915583074092865,0.08870192617177963
46,0.9449999928474426,0.9900000095367432,0.1637321263551712,0.0674959123134613
