,acc,val_acc,loss,val_loss
0,0.5874999761581421,0.6800000071525574,0.6832880973815918,0.5668200850486755
1,0.6606249809265137,0.7875000238418579,0.6320943832397461,0.4470004141330719
2,0.671875,0.7774999737739563,0.6098284721374512,0.44156673550605774
3,0.7068750262260437,0.7799999713897705,0.5880782008171082,0.42615622282028204
4,0.7143750190734863,0.7900000214576721,0.5743274092674255,0.4609464406967163
5,0.7400000095367432,0.7724999785423279,0.5524983406066895,0.4119609892368317
6,0.7368749976158142,0.7975000143051147,0.5466118454933167,0.40685942769050604
7,0.7362499833106995,0.7749999761581421,0.5459252595901489,0.4560092091560364
8,0.7450000047683716,0.7774999737739563,0.5240592360496521,0.3930363953113556
9,0.7393749952316284,0.7174999713897705,0.5382511019706726,0.5390205979347229
10,0.7581250071525574,0.8075000047683716,0.5014447569847107,0.4176277220249176
11,0.7643749713897705,0.7524999976158142,0.501559317111969,0.467273622751236
12,0.7706249952316284,0.8125,0.5081665515899658,0.419944167137146
13,0.7549999952316284,0.7850000262260437,0.4983136355876922,0.4653313755989074
14,0.7506250143051147,0.8249999880790709,0.4948080182075501,0.3632982671260834
15,0.7712500095367432,0.7975000143051147,0.4836025536060333,0.42056420445442205
16,0.7712500095367432,0.7950000166893005,0.488666445016861,0.4416569173336029
17,0.7912499904632568,0.7900000214576721,0.4634934961795807,0.4313073754310608
18,0.7799999713897705,0.7900000214576721,0.4889107942581177,0.44861900806427
19,0.7643749713897705,0.7549999952316284,0.4932957589626312,0.5031825900077821
20,0.7875000238418579,0.8274999856948853,0.4708118140697479,0.422952800989151
21,0.7843750119209291,0.7574999928474426,0.475447803735733,0.5406176447868347
22,0.7825000286102295,0.7850000262260437,0.4616713225841522,0.4918921589851379
23,0.7712500095367432,0.7975000143051147,0.4835119545459747,0.4624641537666321
24,0.7749999761581421,0.7925000190734863,0.4838703870773315,0.4642243087291718
25,0.78125,0.7975000143051147,0.473725438117981,0.4642515480518341
26,0.7906249761581421,0.8050000071525574,0.4679312407970429,0.4390802681446075
27,0.7793750166893005,0.8299999833106995,0.4650712609291077,0.3895655572414398
28,0.7987499833106995,0.7649999856948853,0.4542480409145355,0.555860161781311
29,0.7987499833106995,0.6575000286102295,0.4688490629196167,0.7214300036430359
30,0.7887499928474426,0.7275000214576721,0.4723585546016693,0.5470542311668396
31,0.7925000190734863,0.7250000238418579,0.4512460231781006,0.5580126643180847
32,0.8031250238418579,0.8174999952316284,0.4382782280445099,0.4244213402271271
33,0.8168749809265137,0.8125,0.42654135823249817,0.4229719936847687
34,0.7774999737739563,0.75,0.471959114074707,0.5460613369941711
35,0.7893750071525574,0.8075000047683716,0.4626643061637878,0.41340720653533936
36,0.7943750023841858,0.7450000047683716,0.4495163857936859,0.536626398563385
37,0.8031250238418579,0.8149999976158142,0.4381972551345825,0.42378592491149897
38,0.7956249713897705,0.7649999856948853,0.4365736842155457,0.5191947221755981
39,0.7981250286102295,0.8125,0.4478557705879211,0.4473077356815338
40,0.7793750166893005,0.7925000190734863,0.4574382901191712,0.4707174301147461
41,0.8037499785423279,0.7425000071525574,0.4457733929157257,0.518796443939209
42,0.8106250166893005,0.7799999713897705,0.4233686029911041,0.4682633876800537
43,0.8006250262260437,0.7850000262260437,0.4390034079551697,0.5130864977836609
44,0.8081250190734863,0.8125,0.4331330358982086,0.4383652210235596
45,0.7787500023841858,0.7350000143051147,0.4696861207485199,0.5489439368247986
46,0.796875,0.7900000214576721,0.4523086547851562,0.504936158657074
47,0.7987499833106995,0.7925000190734863,0.4441443383693695,0.4844513237476349
48,0.8206250071525574,0.8399999737739563,0.4062253534793854,0.37031665444374084
49,0.8218749761581421,0.8125,0.4168853759765625,0.4729558527469635
50,0.7975000143051147,0.7875000238418579,0.44709545373916626,0.4998020827770233
51,0.7981250286102295,0.7825000286102295,0.44009876251220703,0.514464795589447
52,0.8062499761581421,0.7825000286102295,0.4261901378631592,0.4882485568523407
53,0.8231250047683716,0.7925000190734863,0.3964252173900604,0.4774733781814575
54,0.815625011920929,0.7599999904632568,0.4268794655799866,0.5173027515411377
55,0.7962499856948853,0.8050000071525574,0.4267762005329132,0.48554500937461853
56,0.8131250143051147,0.7425000071525574,0.4239710569381714,0.6350782513618469
57,0.8050000071525574,0.7124999761581421,0.42062774300575256,0.6397268772125244
58,0.8106250166893005,0.7400000095367432,0.41727760434150696,0.5410830974578857
59,0.8162500262260437,0.7875000238418579,0.42403069138526917,0.505445659160614
60,0.8118749856948853,0.7350000143051147,0.41430923342704773,0.6281249523162842
61,0.8174999952316284,0.7649999856948853,0.4183582067489624,0.5436552166938782
62,0.8031250238418579,0.7049999833106995,0.4226026237010956,0.6541715264320374
63,0.8112499713897705,0.7599999904632568,0.4215531647205353,0.5270270705223083
64,0.8324999809265137,0.75,0.39082586765289307,0.5624527335166931
65,0.8349999785423279,0.7900000214576721,0.3817419409751892,0.4895166754722595
66,0.824999988079071,0.7200000286102295,0.39371663331985474,0.6459749341011047
67,0.8199999928474426,0.7674999833106995,0.39715632796287537,0.5116776823997498
68,0.8237500190734863,0.7149999737739563,0.40939196944236755,0.6595408916473389
