,acc,val_acc,loss,val_loss
0,0.6937500238418579,0.8048780560493469,0.5537510514259338,0.4628172516822815
1,0.824999988079071,0.7560975551605225,0.49836379289627075,0.5235899686813354
2,0.887499988079071,0.7560975551605225,0.28185856342315674,0.4104416072368622
3,0.856249988079071,0.7560975551605225,0.31297072768211365,0.4479883313179016
4,0.84375,0.7560975551605225,0.3345233201980591,0.4591509997844696
5,0.9125000238418579,0.8536585569381714,0.2092338353395462,0.24194703996181488
6,0.8999999761581421,0.8292682766914368,0.29220762848854065,0.293504923582077
7,0.8999999761581421,0.8536585569381714,0.22662405669689178,0.24442549049854279
8,0.9125000238418579,0.9268292784690857,0.2861838936805725,0.2035311907529831
9,0.90625,0.9268292784690857,0.21432867646217346,0.19219447672367096
10,0.9375,0.9512194991111755,0.1893123835325241,0.18272539973258972
11,0.887499988079071,0.9512194991111755,0.23624232411384583,0.1821153312921524
12,0.956250011920929,0.9512194991111755,0.20817354321479797,0.2189527302980423
13,0.90625,0.9756097793579102,0.2121495008468628,0.10426215082406998
14,0.956250011920929,0.9756097793579102,0.1277623176574707,0.07093982398509979
15,0.956250011920929,0.9756097793579102,0.1486423909664154,0.09075108170509338
16,0.9125000238418579,0.9756097793579102,0.15525232255458832,0.0781637653708458
17,0.9312499761581421,0.9756097793579102,0.19350309669971466,0.07000858336687088
18,0.9375,1.0,0.1676681935787201,0.04663119837641716
19,0.949999988079071,1.0,0.1570012867450714,0.054528120905160904
20,0.9437500238418579,1.0,0.17565234005451202,0.05697573721408844
21,0.949999988079071,1.0,0.1732494980096817,0.05564923584461212
22,0.949999988079071,0.9756097793579102,0.13217589259147644,0.05478497967123985
23,0.949999988079071,0.9756097793579102,0.17034605145454407,0.04454490542411804
24,0.956250011920929,1.0,0.14950031042099,0.045844633132219315
25,0.9312499761581421,1.0,0.1533600389957428,0.04614625498652458
